May-4,05-04,Judges 19:1-20:48,John 3:22-4:3,Psalms 104:24-35,Proverbs 14:22-24
May-3,05-03,Judges 17:1-18:31,John 3:1-21,Psalms 104:1-23,Proverbs 14:20-21
May-2,05-02,Judges 15:1-16:31,John 2:1-25,Psalms 103:1-22,Proverbs 14:17-19
May-1,05-01,Judges 13:1-14:20,John 1:29-51,Psalms 102:1-28,Proverbs 14:15-16
Apr-30,04-30,Judges 11:1-12:15,John 1:1-28,Psalms 101:1-8,Proverbs 14:13-14
Apr-29,04-29,Judges 9:22-10:18,Luke 24:13-53,Psalms 100:1-5,Proverbs 14:11-12
Apr-28,04-28,Judges 8:18-9:21,Luke 23:44-24:12,Psalms 99:1-9,Proverbs 14:9-10
Apr-27,04-27,Judges 7:1-8:17,Luke 23:13-43,Psalms 97:1-98:9,Proverbs 14:7-8
Apr-26,04-26,Judges 6:1-40,Luke 22:54-23:12,Psalms 95:1-96:13,Proverbs 14:5-6
Apr-25,04-25,Judges 4:1-5:31,Luke 22:35-53,Psalms 94:1-23,Proverbs 14:3-4
Apr-24,04-24,Judges 2:10-3:31,Luke 22:14-34,Psalms 92:1-93:5,Proverbs 14:1-2
Apr-23,04-23,Judges 1:1-2:9,Luke 21:29-22:13,Psalms 90:1-91:16,Proverbs 13:24-25
Apr-22,04-22,Joshua 24:1-33,Luke 21:1-28,Psalms 89:38-52,Proverbs 13:20-23
Apr-21,04-21,Joshua 22:21-23:16,Luke 20:27-47,Psalms 89:14-37,Proverbs 13:17-19
Apr-20,04-20,Joshua 21:1-22:20,Luke 20:1-26,Psalms 89:1-13,Proverbs 13:15-16
Apr-19,04-19,Joshua 19:1-20:9,Luke 19:28-48,Psalms 88:1-18,Proverbs 13:12-14
Apr-18,04-18,Joshua 16:1-18:28,Luke 19:1-27,Psalms 87:1-7,Proverbs 13:11
Apr-17,04-17,Joshua 15:1-63,Luke 18:18-43,Psalms 86:1-17,Proverbs 13:9-10
Apr-16,04-16,Joshua 13:1-14:15,Luke 18:1-17,Psalms 85:1-13,Proverbs 13:7-8
Apr-15,04-15,Joshua 11:1-12:24,Luke 17:11-37,Psalms 84:1-12,Proverbs 13:5-6
Apr-14,04-14,Joshua 9:3-10:43,Luke 16:19-17:10,Psalms 83:1-18,Proverbs 13:4
Apr-13,04-13,Joshua 7:16-9:2,Luke 16:1-18,Psalms 82:1-8,Proverbs 13:2-3
Apr-12,04-12,Joshua 5:1-7:15,Luke 15:1-32,Psalms 81:1-16,Proverbs 13:1
Apr-11,04-11,Joshua 3:1-4:24,Luke 14:7-35,Psalms 80:1-19,Proverbs 12:27-28
Apr-10,04-10,Deuteronomy 34:1-12-Joshua 1:1-2:24,Luke 13:22-14:6,Psalms 79:1-13,Proverbs 12:26
Apr-9,04-09,Deuteronomy 33:1-29,Luke 13:1-21,Psalms 78:65-72,Proverbs 12:25
Apr-8,04-08,Deuteronomy 32:28-52,Luke 12:35-59,Psalms 78:56-64,Proverbs 12:24
Apr-7,04-07,Deuteronomy 31:1-32:27,Luke 12:8-34,Psalms 78:32-55,Proverbs 12:21-23
Apr-6,04-06,Deuteronomy 29:1-30:20,Luke 11:37-12:7,Psalms 78:1-31,Proverbs 12:19-20
Apr-5,04-05,Deuteronomy 28:1-68,Luke 11:14-36,Psalms 77:1-20,Proverbs 12:18
Apr-4,04-04,Deuteronomy 26:1-27:26,Luke 10:38-11:13,Psalms 76:1-12,Proverbs 12:15-17
Apr-3,04-03,Deuteronomy 23:1-25:19,Luke 10:13-37,Psalms 75:1-10,Proverbs 12:12-14
Apr-2,04-02,Deuteronomy 21:1-22:30,Luke 9:51-10:12,Psalms 74:1-23,Proverbs 12:11
Apr-1,04-01,Deuteronomy 18:1-20:20,Luke 9:28-50,Psalms 73:1-28,Proverbs 12:10
Mar-31,03-31,Deuteronomy 16:1-17:20,Luke 9:7-27,Psalms 72:1-20,Proverbs 12:8-9
Mar-30,03-30,Deuteronomy 13:1-15:23,Luke 8:40-9:6,Psalms 71:1-24,Proverbs 12:5-7
Mar-29,03-29,Deuteronomy 11:1-12:32,Luke 8:22-39,Psalms 70:1-5,Proverbs 12:4
Mar-28,03-28,Deuteronomy 9:1-10:22,Luke 8:4-21,Psalms 69:19-36,Proverbs 12:2-3
Mar-27,03-27,Deuteronomy 7:1-8:20,Luke 7:36-8:3,Psalms 69:1-18,Proverbs 12:1
Mar-26,03-26,Deuteronomy 5:1-6:25,Luke 7:11-35,Psalms 68:19-35,Proverbs 11:29-31
Mar-25,03-25,Deuteronomy 4:1-49,Luke 6:39-7:10,Psalms 68:1-18,Proverbs 11:28
Mar-24,03-24,Deuteronomy 2:1-3:29,Luke 6:12-38,Psalms 67:1-7,Proverbs 11:27
Mar-23,03-23,Numbers 36:1-13-Deuteronomy 1:1-46,Luke 5:29-6:11,Psalms 66:1-20,Proverbs 11:24-26
Mar-22,03-22,Numbers 33:40-35:34,Luke 5:12-28,Psalms 65:1-13,Proverbs 11:23
Mar-21,03-21,Numbers 32:1-33:39,Luke 4:31-5:11,Psalms 64:1-10,Proverbs 11:22
Mar-20,03-20,Numbers 30:1-31:54,Luke 4:1-30,Psalms 63:1-11,Proverbs 11:20-21
Mar-19,03-19,Numbers 28:16-29:40,Luke 3:23-38,Psalms 62:1-12,Proverbs 11:18-19
Mar-18,03-18,Numbers 26:52-28:15,Luke 3:1-22,Psalms 61:1-8,Proverbs 11:16-17
Mar-17,03-17,Numbers 26:1-51,Luke 2:36-52,Psalms 60:1-12,Proverbs 11:15
Mar-16,03-16,Numbers 24:1-25:18,Luke 2:1-35,Psalms 59:1-17,Proverbs 11:14
Mar-15,03-15,Numbers 22:21-23:30,Luke 1:57-80,Psalms 58:1-11,Proverbs 11:12-13
Mar-14,03-14,Numbers 21:1-22:20,Luke 1:26-56,Psalms 57:1-11,Proverbs 11:9-11
Mar-13,03-13,Numbers 19:1-20:29,Luke 1:1-25,Psalms 56:1-13,Proverbs 11:8
Mar-12,03-12,Numbers 16:41-18:32,Mark 16:1-20,Psalms 55:1-23,Proverbs 11:7
Mar-11,03-11,Numbers 15:17-16:40,Mark 15:1-47,Psalms 54:1-7,Proverbs 11:5-6
Mar-10,03-10,Numbers 14:1-15:16,Mark 14:53-72,Psalms 53:1-6,Proverbs 11:4
Mar-9,03-09,Numbers 11:24-13:33,Mark 14:22-52,Psalms 52:1-9,Proverbs 11:1-3
Mar-8,03-08,Numbers 10:1-11:23,Mark 14:1-21,Psalms 51:1-19,Proverbs 10:31-32
Mar-7,03-07,Numbers 8:1-9:23,Mark 13:14-37,Psalms 50:1-23,Proverbs 10:29-30
Mar-6,03-06,Numbers 6:1-7:89,Mark 12:38-13:13,Psalms 49:1-20,Proverbs 10:27-28
Mar-5,03-05,Numbers 4:1-5:31,Mark 12:18-37,Psalms 48:1-14,Proverbs 10:26
Mar-4,03-04,Numbers 2:1-3:51,Mark 11:27-12:17,Psalms 47:1-9,Proverbs 10:24-25
Mar-3,03-03,Leviticus 27:14-Numbers 1:1-54,Mark 11:1-26,Psalms 46:1-11,Proverbs 10:23
Mar-2,03-02,Leviticus 25:47-27:13,Mark 10:32-52,Psalms 45:1-17,Proverbs 10:22
Mar-1,03-01,Leviticus 24:1-25:46,Mark 10:13-31,Psalms 44:9-26,Proverbs 10:20-21
Feb-28,02-28,Leviticus 22:17-23:44,Mark 9:30-10:12,Psalms 44:1-8,Proverbs 10:19
Feb-27,02-27,Leviticus 20:22-22:16,Mark 9:1-29,Psalms 43:1-5,Proverbs 10:18
Feb-26,02-26,Leviticus 19:1-20:21,Mark 8:11-38,Psalms 42:1-11,Proverbs 10:17
Feb-25,02-25,Leviticus 16:29-18:30,Mark 7:24-8:10,Psalms 41:1-13,Proverbs 10:15-16
Feb-24,02-24,Leviticus 15:1-16:28,Mark 7:1-23,Psalms 40:11-17,Proverbs 10:13-14
Feb-23,02-23,Leviticus 14:1-57,Mark 6:30-56,Psalms 40:1-10,Proverbs 10:11-12
Feb-22,02-22,Leviticus 13:1-59,Mark 6:1-29,Psalms 39:1-13,Proverbs 10:10
Feb-21,02-21,Leviticus 11:1-12:8,Mark 5:21-43,Psalms 38:1-22,Proverbs 10:8-9
Feb-20,02-20,Leviticus 9:7-10:20,Mark 4:26-5:20,Psalms 37:30-40,Proverbs 10:6-7
Feb-19,02-19,Leviticus 7:28-9:6,Mark 3:31-4:25,Psalms 37:12-29,Proverbs 10:5
Feb-18,02-18,Leviticus 6:1-7:27,Mark 3:7-30,Psalms 37:1-11,Proverbs 10:3-4
Feb-17,02-17,Leviticus 4:1-5:19,Mark 2:13-3:6,Psalms 36:1-12,Proverbs 10:1-2
Feb-16,02-16,Leviticus 1:1-3:17,Mark 1:29-2:12,Psalms 35:17-28,Proverbs 9:13-18
Feb-15,02-15,Exodus 39:1-40:38,Mark 1:1-28,Psalms 35:1-16,Proverbs 9:11-12
Feb-14,02-14,Exodus 37:1-38:31,Matthew 28:1-20,Psalms 34:11-22,Proverbs 9:9-10
Feb-13,02-13,Exodus 35:10-36:38,Matthew 27:32-66,Psalms 34:1-10,Proverbs 9:7-8
Feb-12,02-12,Exodus 34:1-35:9,Matthew 27:15-31,Psalms 33:12-22,Proverbs 9:1-6
Feb-11,02-11,Exodus 32:1-33:23,Matthew 26:69-27:14,Psalms 33:1-11,Proverbs 8:33-36
Feb-10,02-10,Exodus 30:11-31:18,Matthew 26:47-68,Psalms 32:1-11,Proverbs 8:27-32
Feb-9,02-09,Exodus 29:1-30:10,Matthew 26:14-46,Psalms 31:19-24,Proverbs 8:14-26
Feb-8,02-08,Exodus 28:1-43,Matthew 25:31-26:13,Psalms 31:9-18,Proverbs 8:12-13
Feb-7,02-07,Exodus 26:1-27:21,Matthew 25:1-30,Psalms 31:1-8,Proverbs 8:1-11
Feb-6,02-06,Exodus 23:14-25:40,Matthew 24:29-51,Psalms 30:1-12,Proverbs 7:24-27
Feb-5,02-05,Exodus 21:22-23:13,Matthew 24:1-28,Psalms 29:1-11,Proverbs 7:6-23
Feb-4,02-04,Exodus 19:16-21:21,Matthew 23:13-39,Psalms 28:1-9,Proverbs 7:1-5
Feb-3,02-03,Exodus 17:8-19:15,Matthew 22:34-23:12,Psalms 27:7-14,Proverbs 6:27-35
Feb-2,02-02,Exodus 15:19-17:7,Matthew 22:1-33,Psalms 27:1-6,Proverbs 6:20-26
Feb-1,02-01,Exodus 13:17-15:18,Matthew 21:23-46,Psalms 26:1-12,Proverbs 6:16-19
Jan-31,01-31,Exodus 12:14-13:16,Matthew 20:29-21:22,Psalms 25:16-22,Proverbs 6:12-15
Jan-30,01-30,Exodus 10:1-12:13,Matthew 20:1-28,Psalms 25:1-15,Proverbs 6:6-11
Jan-29,01-29,Exodus 8:1-9:35,Matthew 19:13-30,Psalms 24:1-10,Proverbs 6:1-5
Jan-28,01-28,Exodus 5:22-7:25,Matthew 18:21-19:12,Psalms 23:1-6,Proverbs 5:22-23
Jan-27,01-27,Exodus 4:1-5:21,Matthew 18:1-20,Psalms 22:19-31,Proverbs 5:15-21
Jan-26,01-26,Exodus 2:11-3:22,Matthew 17:10-27,Psalms 22:1-18,Proverbs 5:7-14
Jan-25,01-25,Genesis 50:1-Exodus 1:1-2:10,Matthew 16:13-17:9,Psalms 21:1-13,Proverbs 5:1-6
Jan-24,01-24,Genesis 48:1-49:33,Matthew 15:29-16:12,Psalms 20:1-9,Proverbs 4:20-27
Jan-23,01-23,Genesis 46:1-47:31,Matthew 15:1-28,Psalms 19:1-14,Proverbs 4:14-19
Jan-22,01-22,Genesis 44:1-45:28,Matthew 14:13-36,Psalms 18:37-50,Proverbs 4:11-13
Jan-21,01-21,Genesis 42:18-43:34,Matthew 13:47-14:12,Psalms 18:16-36,Proverbs 4:7-10
Jan-20,01-20,Genesis 41:17-42:17,Matthew 13:24-46,Psalms 18:1-15,Proverbs 4:1-6
Jan-19,01-19,Genesis 39:1-41:16,Matthew 12:46-13:23,Psalms 17:1-15,Proverbs 3:33-35
Jan-18,01-18,Genesis 37:1-38:30,Matthew 12:22-45,Psalms 16:1-11,Proverbs 3:27-32
Jan-17,01-17,Genesis 35:1-36:43,Matthew 12:1-21,Psalms 15:1-5,Proverbs 3:21-26
Jan-16,01-16,Genesis 32:13-34:31,Matthew 11:7-30,Psalms 14:1-7,Proverbs 3:19-20
Jan-15,01-15,Genesis 31:17-32:12,Matthew 10:24-11:6,Psalms 13:1-6,Proverbs 3:16-18
Jan-14,01-14,Genesis 30:1-31:16,Matthew 10:1-23,Psalms 12:1-8,Proverbs 3:13-15
Jan-13,01-13,Genesis 28:1-29:35,Matthew 9:18-38,Psalms 11:1-7,Proverbs 3:11-12
Jan-12,01-12,Genesis 26:17-27:46,Matthew 9:1-17,Psalms 10:16-18,Proverbs 3:9-10
Jan-11,01-11,Genesis 24:52-26:16,Matthew 8:18-34,Psalms 10:1-15,Proverbs 3:7-8
Jan-10,01-10,Genesis 23:1-24:51,Matthew 8:1-17,Psalms 9:13-20,Proverbs 3:1-6
Jan-9,01-09,Genesis 20:1-22:24,Matthew 7:15-29,Psalms 9:1-12,Proverbs 2:16-22
Jan-8,01-08,Genesis 18:16-19:38,Matthew 6:25-7:14,Psalms 8:1-9,Proverbs 2:6-15
Jan-7,01-07,Genesis 16:1-18:15,Matthew 6:1-24,Psalms 7:1-17,Proverbs 2:1-5
Jan-6,01-06,Genesis 13:5-15:21,Matthew 5:27-48,Psalms 6:1-10,Proverbs 1:29-33
Jan-5,01-05,Genesis 11:1-13:4,Matthew 5:1-26,Psalms 5:1-12,Proverbs 1:24-28
Jan-4,01-04,Genesis 8:1-10:32,Matthew 4:12-25,Psalms 4:1-8,Proverbs 1:20-23
Jan-3,01-03,Genesis 5:1-7:24,Matthew 3:7-4:11,Psalms 3:1-8,Proverbs 1:10-19
Jan-2,01-02,Genesis 3:1-4:26,Matthew 2:13-3:6,Psalms 2:1-2:12,Proverbs 1:7-1:9
Jan-1,01-01,Genesis 1:1-2:25,Matthew 1:1-2:12,Psalms 1:1-1:6,Proverbs 1:1-1:6
